loan_id,application_date,age,income,loan_amount,credit_score,employment_length,debt_to_income,num_late_payments,loan_term,monthly_income,annual_income,default
1734,2021-09-10,33,39173.72868074381,16708.207407427784,575.7456173732579,5.577738506418115,0.3478851551139992,0,36,2292.938996399909,27589.646527679783,1
1735,2021-09-10,39,57169.992359135074,20194.03599817008,663.995352155364,7.712920793787823,0.3406027666817267,1,60,2822.368352280648,47781.52066946688,0
1736,2021-09-11,65,48235.62717021598,14621.488864005483,470.69515132507297,3.529065594850133,0.3861860372610093,2,12,5591.1265062664725,15782.162147179137,0
1737,2021-09-11,68,30891.8433550633,23474.740346886,515.7054064682917,9.124289406848206,0.3626757718539293,3,36,2960.717033795884,48240.98250500877,0
1738,2021-09-11,53,48442.16454925131,13100.822985874853,514.5757662736646,5.488800993258516,0.4696991824418354,1,12,3847.894039787014,29123.119683733967,0
1739,2021-09-12,37,23069.554995896862,18684.52702881235,676.024607357886,4.444029930946159,0.4885262924071052,2,48,1260.5872708386642,24492.230350667865,1
1740,2021-09-13,48,48464.52026712861,2346.054297323652,736.849069806554,8.423814323491296,0.1924065017258298,4,48,1955.286746685254,29067.4561955766,0
1741,2021-09-13,69,66276.94325605899,32939.449259687506,591.6440625170022,,0.4803158750886156,6,60,4499.187845360834,62913.08287216542,1
1742,2021-09-13,50,52339.23054960473,13179.365445185253,586.4942621447991,,0.1720495359335218,0,12,5418.368881514445,45001.26882235418,0
1743,2021-09-13,30,57949.2660400723,11094.50897544336,605.6041730490546,,0.4381783832206602,1,48,3610.0965799439887,26343.45433373612,0
1744,2021-09-14,69,34327.09472339063,12873.990072897246,692.9502642086552,9.305235961863676,0.4429608177054303,1,24,2950.813009096252,51630.09778462161,0
1745,2021-09-14,37,47213.239809007406,7409.727315384378,525.8117492647541,5.7498807031448,0.0633024662506243,2,24,3953.535371944345,52446.07516137808,0
1746,2021-09-16,58,50472.46632626337,5651.867577717709,619.0695186187828,5.510425964295861,0.3639468869794114,0,48,416.6666666666667,34280.37848796039,0
1747,2021-09-16,59,35422.565500855264,15328.354624830616,678.0158103825944,7.732227060943154,0.2797255829959526,3,48,3619.735012730887,54387.60437642986,0
1748,2021-09-16,55,50255.63725603741,15912.9260010668,640.0875335951877,,0.2361852113096937,5,60,2025.6950831989568,55101.244533973535,1
1749,2021-09-17,39,46820.33427930455,16791.005427751214,615.1665293278995,4.174436364020233,0.5526278496048508,1,60,4325.949561113385,52769.97951020098,0
1750,2021-09-17,56,50422.24214384641,14728.46205687273,680.0836874053713,3.684140634462946,0.2519481289043871,4,24,592.959698107153,29893.71950141414,0
1751,2021-09-18,40,24548.861762783683,14335.295974803968,383.741416560061,1.473722822795711,0.2290434606322925,2,36,2547.863363446733,22314.221608362677,1
1752,2021-09-20,65,59141.482432267294,5375.39191394831,654.2300255624726,1.7991519376476504,0.361354241000764,2,12,3282.1135356983395,14606.990136985563,0
1753,2021-09-20,66,46759.64405085946,11101.04844255968,547.6739453498061,5.524132198275642,0.4528384619447624,3,36,2381.094354638391,30167.28041278678,1
1754,2021-09-20,50,38227.954150914615,16290.196750424817,453.5493682514834,4.53289600559749,0.3287527120984809,2,60,2863.9778330981558,34482.835624455474,1
1755,2021-09-21,58,38589.816338486125,10690.070737162545,640.8962079619985,6.464209766552522,0.5249555818503878,4,36,4463.876271678968,35703.45870823493,1
1756,2021-09-21,47,39417.60567015856,17337.34921477779,709.8926836130366,4.74268813738602,0.4296463492946135,2,60,3302.7133151867606,39291.9471887269,0
1757,2021-09-21,31,27566.100564709428,13918.323894958772,589.0041188297846,,0.0232683020402854,7,36,2170.1073271276146,65994.82823815147,0
1758,2021-09-22,64,57837.40019267135,13856.638141940975,676.2299637762351,,0.2705799554739487,1,24,4508.8334158430725,34906.342401526395,0
1759,2021-09-22,53,54446.63518065188,16658.15002504172,728.9822606390917,5.556818488572795,0.2657236850972451,2,60,3647.0594196722864,39268.38825115489,0
1760,2021-09-22,25,55454.93098375232,18881.144765185905,705.1931562867238,5.051789772963988,0.4219041430144133,3,24,3698.9426828145793,12736.122415756385,1
1761,2021-09-23,64,62697.87526480315,20664.16956694189,731.1971623497114,,0.0,1,36,2217.6945517982035,73419.57196807061,0
1762,2021-09-24,39,42846.664208895774,30864.340466804184,659.3701992857514,10.897076889662864,0.7323514563076583,1,48,416.6666666666667,20261.38898957333,0
1763,2021-09-24,21,15163.982342530686,21910.255225334862,606.0346911121275,1.4244566893436472,0.4296539142341314,3,48,2200.669291637868,29397.179432659654,1
1764,2021-09-25,68,49433.06881678755,3156.44859981827,471.8427350482265,2.12841463383296,0.3723315205876536,2,12,2073.4976107889797,50435.83070305248,0
1765,2021-09-25,52,48874.37084926988,6329.102895548893,580.3150009496042,0.0,0.527235157462872,1,48,2566.7121368574312,43692.88657327262,0
1766,2021-09-27,25,63307.4971344352,12802.825667736404,532.5402723747046,5.27768316204224,0.7015481079218937,4,12,2281.013750842952,64647.79405448605,1
1767,2021-09-27,51,56231.26295729549,8896.663808232744,773.6754173998252,0.0,0.4806119966882605,2,36,3474.2064696420407,50800.20483591262,0
1768,2021-09-29,39,42009.76335914984,18123.974883853152,585.9291350054131,,0.4923219644707429,1,12,4434.430172140462,38780.7392314321,0
1769,2021-09-30,42,37835.32101374854,18972.73880952241,609.8563845427589,4.831453077870009,0.3696035036696573,2,12,4678.535117524432,55661.25803266538,0
1770,2021-10-01,42,55054.55317553673,11131.89929170732,644.1188300832374,,0.3287711369949577,3,12,4379.848156287869,57419.6191880256,0
1771,2021-10-02,57,5000.0,24517.401585480184,603.4881957097963,6.415674496010404,0.2786306833992648,1,24,2211.3021135687027,30097.61857926793,0
1772,2021-10-02,57,43620.99949401864,26633.600098206585,735.6040832344602,,0.2260832012428186,0,12,3406.959324983132,54445.44079246359,0
1773,2021-10-04,34,54184.909942308754,1000.0,550.1880510612439,9.815291686162432,0.2469478850450753,1,60,5289.790643545898,36666.08255952385,0
1774,2021-10-04,33,38184.89195135675,3568.9763637692504,615.5685964189794,6.83914931289669,0.1474166053485525,0,36,1352.415417117196,38447.831386217455,0
1775,2021-10-05,65,34267.632069215164,23777.92121247597,540.6023531441562,4.810595811528226,0.3386192823972465,1,24,5018.620888864747,42143.99924543358,0
1776,2021-10-06,65,44422.65344729016,21958.63188320027,494.39819910234354,0.0,0.0972998634160419,2,60,2088.2041628462343,34288.286914888704,0
1777,2021-10-06,56,60241.70023807026,19021.21454082657,551.0584727275772,7.78891154906555,0.3786374786215565,1,36,3700.539942813437,33481.13278260981,0
1778,2021-10-06,32,46765.654506188366,15087.517940607391,597.037056236127,,0.3445504087936487,4,24,3849.3147295446192,54770.81272373038,0
1779,2021-10-06,34,29844.650723789106,14175.065498758351,565.6558220386192,8.970911831110817,0.3720402947580031,1,36,3570.724629045172,17065.916419748755,0
1780,2021-10-06,52,58254.73058807876,19292.79546741876,544.6063216100915,,0.2716802644970011,2,48,6118.9244510865565,24075.595818112182,0
1781,2021-10-06,50,61174.69755879337,16411.81313983593,487.4946029062533,5.6152512571027415,0.8115290555270755,0,36,2957.293457744217,50121.00974665738,1
1782,2021-10-07,57,27890.058956179,25461.7816558095,593.3515541897044,6.97562319862237,0.5540173850270469,0,48,1283.973489678781,38906.50811261267,1
1783,2021-10-07,56,81978.48868046358,9550.048412047016,479.6223700775198,8.604687860459995,0.1633186249872915,5,48,3778.89216774189,54872.68978034175,0
1784,2021-10-08,35,39990.20389126688,15143.963694838883,660.8044770951682,,0.3849302131140347,0,36,3120.783352427759,45368.98417185186,1
1785,2021-10-08,47,54226.38656077256,22122.68251985656,606.5951802347603,5.181697270667598,0.2587990785594014,0,48,4026.834843607299,19994.43011434521,0
1786,2021-10-08,40,50911.93291798139,16315.345497000611,483.3958800428056,1.9449371373197453,0.1978280409938879,1,24,4435.9523856755,40942.51628916379,0
1787,2021-10-09,54,29529.975170343467,20385.274682354506,575.263273836011,,0.1489891893314097,0,48,3291.221243702755,48018.21701633825,0
1788,2021-10-09,64,33227.10974617478,20268.97446999,539.8274875527534,,0.414832503613888,1,12,3878.7213716362057,43510.59487799981,0
1789,2021-10-09,24,41015.61715023929,11601.272137892618,625.5339608335345,7.348520089434964,0.2477929647395639,1,24,3513.6307486296214,32975.88739558826,1
1790,2021-10-09,27,11949.083519719388,6834.658160785613,707.2360356818516,,0.4951739036037805,3,24,5573.192638426724,35890.89519819697,0
1791,2021-10-10,33,52314.66342737375,9017.73568225039,449.9862024283405,5.886349797848487,0.4990673321795658,1,24,2870.131142248752,31598.72266358867,1
1792,2021-10-10,45,11563.807848811346,6329.868505300092,609.2020863317933,,0.5560871577817174,1,12,2474.4955858210046,20122.043775982293,0
1793,2021-10-11,40,40220.01059028399,1000.0,587.1893763546688,5.797636716464313,0.2221419850888844,3,12,4434.246962222368,18058.906527283965,0
1794,2021-10-11,51,29924.29514683877,23734.090912811636,653.7072061160372,1.5578056525149586,0.4213048416038015,2,12,2171.858564154937,45850.31434141553,0
1795,2021-10-11,35,48682.13664676834,1000.0,617.0557302590151,,0.4448681324963451,3,12,3823.5305903115154,26928.12451706645,1
1796,2021-10-12,64,6937.399218812221,29891.681797434117,539.8424534608945,10.4314275973104,0.2788732737344052,1,12,3121.3468912468907,48633.97641178088,0
1797,2021-10-13,40,15067.007564147396,10777.701347115686,574.4756851466706,,0.2342342063910687,0,60,3206.682477655917,31073.987688227047,0
1798,2021-10-13,68,31048.625229710637,12773.157470246442,536.3179314557209,3.0899525488300137,0.5914280998663959,0,60,6379.964113346045,20302.77119927577,0
1799,2021-10-13,37,47782.65884410168,2880.8520073896234,686.0805710878878,,0.384124381359808,1,12,4875.941764486126,33880.84547163178,0
1800,2021-10-15,48,43323.97027205111,18076.53483153654,601.7049318937554,,0.4453951626067606,6,24,4610.307749982623,71415.6245862708,0
1801,2021-10-17,31,55754.22990096646,12912.86184410561,752.0952548602406,,0.2266885982258108,0,48,3996.546633929549,38565.83831225454,0
1802,2021-10-17,40,41618.49547401154,15488.78108231279,595.1471348948303,2.897831481574741,0.1671073300216709,5,48,2468.940681533114,49688.00002498347,0
1803,2021-10-19,19,39733.87248228433,8703.011597437871,543.327458647163,,0.2645825338261834,1,60,3660.185441755484,42532.05714886115,0
1804,2021-10-21,46,23926.315892234536,18846.526185513,478.9028485909738,,0.3313967918915004,3,12,4062.488709369171,18922.02945750308,0
1805,2021-10-21,67,36649.4449331969,8408.660741727192,455.7488258995244,,0.1903669989773976,3,36,3582.0651210075443,61734.44869034755,1
1806,2021-10-22,26,39707.268408939024,15630.129837098732,473.2691245595609,6.342907941763524,0.3485232787024425,2,48,3451.771242513285,36282.67285264098,1
1807,2021-10-22,50,9178.679613506723,18695.853687163886,621.3701320809187,,0.096724221789725,2,48,2836.521709846577,20342.31152921958,0
1808,2021-10-23,65,26646.709869042366,26610.472370402396,640.6980018583947,,0.1819928866295191,2,24,3675.156645434936,32316.497373349983,0
1809,2021-10-23,61,46950.342355274464,21447.20754488627,473.5047438374293,4.830823830300755,0.4506366872415312,2,48,2676.3691440164253,36906.338575387024,1
1810,2021-10-24,29,42692.400441868696,15719.032963217183,671.6030651260892,,0.4405685780416841,4,60,4212.6123077924085,51242.19285251838,0
1811,2021-10-24,36,36204.88978598335,14936.255801110286,561.3551158653248,0.0,0.29121848519197,2,12,813.6193318862873,29788.5522908458,0
1812,2021-10-26,59,30888.386570751794,17507.296421310788,611.743440958844,,0.197335353638457,1,12,5031.762791395761,79305.18399975897,0
1813,2021-10-27,37,13856.680392744109,21133.696929057765,728.977650260434,2.260226674447076,0.1958894672710983,2,48,1693.7509559984712,25942.465262370893,1
1814,2021-10-27,54,7369.278519412397,9045.505697943145,671.7471452692425,8.32254254248426,0.2940097631088029,3,36,1999.2645532463869,49179.92443346543,1
1815,2021-10-28,48,35399.68545434835,22225.67467304985,578.5175481675334,,0.4466777737467937,3,60,3844.4010653604328,10390.40887882582,0
1816,2021-10-28,52,62334.175901745024,7504.046168639662,528.704621966777,5.034042430927398,0.4892368537016486,1,48,4008.260621276662,38144.520006110506,0
1817,2021-10-28,58,40553.580078295214,18650.504463669527,427.8547678936556,,0.2755202396777046,3,60,5931.180803838794,45508.51418983172,0
1818,2021-10-28,38,55320.996533227575,19331.41704460163,542.4677344606064,0.0,0.1769761361022824,3,36,3703.688994969741,23206.251192660708,0
1819,2021-10-28,64,22349.6886766742,9627.479295995365,583.1095808937845,9.243453323774755,0.3901765456799499,1,60,3282.764875842291,62485.68221562504,0
1820,2021-10-29,63,44247.242432776286,2660.955132429892,521.0256378279053,,0.2264697544061225,1,60,3572.4575565118635,46517.14976776257,0
1821,2021-10-30,60,29444.69851762004,12883.447739165453,589.4994426326156,,0.2722621041708196,0,60,5321.443034943056,35235.39302730359,0
1822,2021-10-30,30,28865.804717368945,1000.0,606.1481506367014,3.397182594967694,0.5487914135655556,1,12,6363.833321663808,46355.16252441963,0
1823,2021-10-31,56,51168.8440466075,13573.085515671408,582.0115214553537,3.5055173516725806,0.4740673142848651,2,36,3102.3329596971016,31100.28757094825,1
1824,2021-11-01,44,38193.29506958252,5014.075332376975,547.9997935341232,,0.3736961468377177,4,12,4011.798853548474,58770.69853611364,0
1825,2021-11-01,42,19216.98703316257,39906.013423186334,613.4923737573382,,0.1592121498330915,3,24,3240.346852713925,55229.47902733264,1
1826,2021-11-02,19,41470.44373665503,23469.56181139791,635.3552519655527,,0.3817094851205988,1,48,3215.500406766001,45600.85100661231,0
1827,2021-11-02,52,29257.472252899355,15577.5962259977,512.7680738045723,,0.5093985936181289,3,12,5682.146613164293,49175.38071246885,0
1828,2021-11-02,69,18335.04649865924,25659.280467365723,712.8745903797017,5.3335154321129945,0.2936549501351696,4,60,2176.1686785039715,17842.056848481723,0
1829,2021-11-02,25,25069.756234807654,20640.280858677022,592.1129494172591,7.727881700536104,0.5526671134980072,2,24,416.6666666666667,62004.176601166975,0
1830,2021-11-03,50,70688.39943284547,5691.681275550252,601.5079698355878,,0.543911793427731,3,36,3730.138782141525,38509.632681020485,1
1831,2021-11-03,42,58185.76679334628,9996.513584003013,656.6571538605245,0.980739227742104,0.599559924821521,1,36,4834.591494285926,55375.68474139152,0
1832,2021-11-04,38,9781.936127714567,23235.73606580797,618.6572905010802,7.425716039914143,0.3957864689797029,0,12,3608.204116147122,51247.633352870456,0
1833,2021-11-06,53,37174.51230070517,7315.700531268991,676.2509307130596,4.562412337803917,0.4381087549709018,1,60,3961.087772343348,55145.72151315808,1
1834,2021-11-06,30,38267.75655412553,18162.54442656682,622.9699332161459,,0.5621280932496635,1,60,4273.82505974195,24283.55574611569,0
1835,2021-11-08,63,36009.441232843805,20398.063980560437,551.005010028765,3.415985067948994,0.4171090905603463,3,36,3471.97217509534,26192.50986526133,0
1836,2021-11-08,26,30041.657415802503,12914.853311559,628.9202820164882,9.577438236529773,0.274814883831468,1,60,4028.71786264374,73724.12153230855,0
1837,2021-11-08,52,51206.00978460747,16218.63911559034,508.5019034143471,5.780537226869325,0.2827185745208208,4,48,4007.848206650408,17209.868897614648,1
1838,2021-11-09,63,54140.43501248911,21654.351402365857,608.6847764621218,,0.3857832430660608,4,12,885.0775867839742,23535.84469736937,0
1839,2021-11-10,53,55735.01051598101,21272.71705929979,597.3416007484432,3.5332267700611677,0.1564157867080672,1,12,3475.666950495573,40648.65994897239,0
1840,2021-11-10,66,44951.62015172728,18585.4186174475,583.3506514181968,7.578229450609905,0.328511162695371,1,60,1367.3547921339612,40674.69590992915,0
1841,2021-11-10,64,49129.845079512,14896.365213736766,589.7169990848855,,0.5144820677345381,1,36,3285.618951949056,31899.72884301288,0
1842,2021-11-10,61,34832.698525688815,19698.846174025857,449.45207636018887,5.241711402500988,0.0213119223252078,3,48,2714.232147284041,49241.18307878908,0
1843,2021-11-11,63,16353.41209718366,1000.0,556.1020073807231,,0.5801723152691772,3,48,4625.847401293118,53531.25156400751,0
1844,2021-11-13,68,15958.73668751662,26804.637037504297,607.4275920912892,,0.5183561328054739,2,48,3638.8492823458314,39727.485506368015,0
1845,2021-11-14,27,27224.60763368127,13939.541442879316,612.788511359792,3.421498254226016,0.2810353076254285,2,24,3924.824390943619,35972.65210467405,0
1846,2021-11-14,22,36991.407506624026,9120.26121058624,517.7859887259233,3.270605302283602,0.4315086241807714,4,60,3094.01993588052,39666.067155772806,0
1847,2021-11-15,48,20752.764318749643,19795.711349001394,701.2566272691761,,0.3504721590359489,1,48,4648.559911591287,32539.588120383723,0
1848,2021-11-16,41,23051.93475201,19571.43694597186,530.7060121428399,,0.5344985552658024,2,60,1336.6766576799164,14526.445867167256,1
1849,2021-11-16,49,34324.109609592975,7188.587266467682,677.5565760421389,4.753341085216882,0.4974024714154911,2,36,2213.955268181659,44513.86655511319,0
1850,2021-11-18,66,52961.7158807496,15540.318232559572,634.1755489497348,3.667002983004306,0.1399893915225486,2,36,4941.2172353443375,51487.53570622062,0
1851,2021-11-19,66,45014.92380300287,15298.6806168857,548.3018152124957,,0.4380893620196265,3,36,2788.7727094181027,37691.0908251414,1
1852,2021-11-19,20,27047.109054329914,14776.664608260156,742.024871408761,,0.3191558219535128,2,24,651.0433268697265,6023.827271416471,0
1853,2021-11-20,33,40695.75336874816,27992.158395781156,504.5090534594816,,0.3624248855777149,1,36,5149.13492910069,31424.27432017372,1
1854,2021-11-20,58,20070.346386591093,14838.757309221366,673.5323338888002,3.053209125946017,0.2407742148545276,3,60,4679.503422533081,53585.83107801895,0
1855,2021-11-22,66,27047.168004779305,13960.76214801223,680.0465854434383,4.00986756629898,0.6122205603681252,2,12,4222.045091596749,18426.27231194786,0
1856,2021-11-23,37,15142.354595476483,9557.05786808116,546.3503832738684,1.0536886938136498,0.5060092729853863,2,12,3451.340842022961,50438.2603315558,0
1857,2021-11-23,61,46432.57446707922,8401.283834194139,711.3972240051463,,0.2390343254040549,4,60,5409.267106031704,33318.75807445341,0
1858,2021-11-23,41,35757.8910233181,18136.340655348267,579.9962788320838,,0.1498084089634651,0,12,4906.60636966146,39718.372739875886,0
1859,2021-11-24,51,37634.16332395149,11241.439283976668,623.0954903423885,,0.2921491053533227,5,48,5268.1534193233465,29711.50733824193,0
1860,2021-11-25,69,52089.05686730275,13496.564985594085,620.8257471016976,5.276900883083443,0.4151753969136958,1,12,4202.708933892372,22966.2623557308,0
1861,2021-11-25,65,25041.23148314361,16585.347865458032,589.2553006823562,,0.3860308765919334,1,24,3486.8281473971856,61513.697024055575,0
1862,2021-11-26,40,47001.23851180431,15509.515620858892,664.8646618527825,11.852560853876648,0.5379699237152364,2,36,2834.377244564834,52237.58548857235,0
1863,2021-11-26,55,69773.81491230737,16079.688455323423,663.479097644177,2.340005565453528,0.4684879583271278,1,12,1747.1785302509936,49670.8154425306,0
1864,2021-11-26,19,25268.29186128448,16050.534665280433,460.1174421409455,6.451377981896023,0.495435353862936,1,12,3960.890352666264,53628.33223302869,1
1865,2021-11-26,58,16554.716480553256,19996.80414579245,704.3472194302522,,0.3990283100915656,0,24,4065.030001827839,47540.72308453745,0
1866,2021-11-27,22,21132.3916599202,36128.2462292998,467.00064095714606,5.80568183637302,0.1416051904683514,1,24,2896.1066684491784,54161.96883670351,1
1867,2021-11-28,35,45828.779335489045,24834.48553526379,682.6036963473326,,0.3206452203279648,1,12,4100.434618479126,30041.488810293777,0
1868,2021-11-29,67,66194.38300990137,12101.679168176375,690.1364109462066,3.2966819059004675,0.5090134609862997,1,48,2918.111043834404,60665.30330918568,1
1869,2021-11-29,46,65579.93549346415,24724.054440184635,512.7226855827842,,0.342271560721303,1,12,4417.617947517035,59326.46589305994,1
1870,2021-12-01,27,52673.58883932563,6569.673621259637,567.1348569636332,,0.425463555293562,0,48,2230.699216904935,45707.22951276909,1
1871,2021-12-01,59,53189.44788519148,10469.939448591444,511.54362652112513,,0.30218775271308,3,36,2014.443914572456,35680.08178172427,0
1872,2021-12-02,59,46968.35352230725,20655.06337013322,582.8063175769012,4.922166753860651,0.1955282227187232,1,60,3032.609924310024,21647.061720253896,0
1873,2021-12-02,67,50876.495930491146,20406.9312634997,575.3572572651407,2.135223480133036,0.3314983903930834,2,36,4369.315077711191,43429.86661306291,0
1874,2021-12-02,33,44556.3692365139,19812.288148108837,662.3728425815472,8.19032686756177,0.3963571164548981,1,12,1884.851502509554,65273.72769502096,0
1875,2021-12-03,40,28003.53808318152,10277.616918627224,704.8246996895687,,0.2516468420807834,1,12,4645.442107094827,22587.442399735028,1
1876,2021-12-03,47,65701.57013575858,10332.449788311338,711.6547048631965,,0.3146433132714997,1,48,1280.0981653518177,55271.12722788409,0
1877,2021-12-05,23,60031.47593454377,16049.21154200353,555.0265578737358,7.552114650796501,0.2090805137021026,1,24,3024.9009888404703,32928.41689140165,0
1878,2021-12-05,61,28345.152486241263,12981.682173035098,583.2622501004378,,0.5178867376346143,4,48,1566.9881744550323,34208.53322777082,0
1879,2021-12-06,53,49727.18990045869,22105.405976107944,465.324944622324,,0.3058316363617949,5,24,416.6666666666667,22368.115131056973,1
1880,2021-12-07,37,61918.63340869291,12781.327838394687,535.5303946803049,6.216721996372498,0.5679133317689274,1,24,3791.3980893024,28712.60610149543,0
1881,2021-12-07,33,46280.20193296456,12545.49763127726,677.1881306477966,9.13629933962062,0.5793121775811363,0,24,3111.06944754444,49701.7312834172,0
1882,2021-12-08,45,36919.64164181778,1993.2698513312223,729.2466258838585,0.0,0.3378431052917384,3,24,1586.9596672952223,51566.913531351536,0
1883,2021-12-08,43,61445.96089288527,22002.641872916683,501.2520902496062,,0.1987326901178975,4,12,2687.566010852359,43537.87121614908,0
1884,2021-12-09,39,43830.10150136396,17579.018978356162,552.6028592677685,,0.0371153183399994,4,60,3885.614866994976,32487.807028602216,0
1885,2021-12-09,28,30581.83691469213,1000.0,597.8875394432858,6.604565247919933,0.1291944390459812,4,60,2873.146249596872,23446.641966516418,0
1886,2021-12-10,18,22747.467397498112,18560.149279268066,622.4128927055685,,0.1439247762652009,3,36,3084.981938872835,40926.37700215339,1
1887,2021-12-10,22,5000.0,11790.584756523622,535.2317184062683,3.5566501177114587,0.5567704441192257,2,36,2835.2626204295207,34525.68543675073,0
1888,2021-12-10,66,69596.86998679809,21207.544629894703,633.9248835571271,,0.3673736880840419,0,36,2605.4556690458835,43167.72133656145,0
1889,2021-12-10,60,27447.22654768909,14159.121015095276,562.0928522343268,10.344149430287017,0.4084406786137981,3,48,2589.1617399044862,35181.43450269503,1
1890,2021-12-11,63,54459.17273619502,8565.004833585313,598.8438183297377,0.0,0.0169368486597311,3,36,2552.461625463664,35565.02819971806,0
1891,2021-12-11,58,26194.14358246551,28832.37804954104,643.702739840296,,0.1703050356174107,2,36,2391.904738241991,42384.41029168695,0
1892,2021-12-12,59,42504.3942159369,27575.74388310093,600.513781584875,4.613551930098243,0.483061966466943,1,36,2061.71508621983,45282.88696965584,0
1893,2021-12-12,53,46745.92713259167,13514.56326252573,565.0891287578745,,0.3930161168573879,2,12,2858.692936186047,58358.81935146602,1
1894,2021-12-13,19,21413.079641465974,17981.1091101056,591.2312156859335,,0.3279192081971603,1,36,2533.423517923312,34945.17498887961,0
1895,2021-12-13,23,54355.55245204335,11326.191115718142,592.9309632635732,6.139493432262484,0.4347263537900183,0,60,1993.710045188717,48182.41775578414,0
1896,2021-12-14,44,37026.43090521156,1348.0869785600244,570.3991176094298,9.747655651150907,0.5953696709203722,4,12,4290.8516525295245,67054.33088548112,0
1897,2021-12-14,43,48289.67071699462,25541.581455779055,579.2963149866318,3.833215604181493,0.3168436304694424,1,24,4874.128298229228,48581.14486341344,0
1898,2021-12-14,52,61817.77353401987,8618.068012348112,727.8917736403773,7.0000518751948135,0.3604054703987104,4,48,3333.2048650790834,57463.76490347469,0
1899,2021-12-16,30,51094.34450116124,25188.325844375795,644.8735558352992,4.968522950393039,0.3788895378096957,2,12,3416.4245682468822,30690.58991096914,0
1900,2021-12-18,29,38577.59516429502,20577.82543516664,576.3615745576672,,0.7088164452910988,1,12,2467.6283759963367,29194.665394774853,0
1901,2021-12-19,35,69160.73013531853,17297.276075969425,655.7563523608588,4.4619826416998905,0.0350965603371461,3,60,4667.1225293220805,37609.388074225935,1
1902,2021-12-19,55,39330.230483070656,14672.667117162797,573.2944408195192,3.005934280878272,0.4524834522183212,2,36,5506.059727178758,39205.90172179392,0
1903,2021-12-20,59,41396.99436088488,20611.531070537465,693.8499710069314,1.9595710598973737,0.3327796626861404,1,24,3128.591047051256,56062.36775673917,1
1904,2021-12-20,23,37545.61826840369,7556.728128478264,629.5713753758475,3.709005673099165,0.4350157589276269,0,60,2681.525172842681,29054.74076227968,0
1905,2021-12-21,45,21615.955735663123,25675.335196364715,591.4158284796617,4.044946586885437,0.2513941169007913,0,60,3760.17741577689,38670.581347036205,1
1906,2021-12-22,45,19963.21056422703,16145.661662183971,635.8173540648222,8.01969391398946,0.3426552453712324,4,12,3494.4971383813195,56122.37870519815,1
1907,2021-12-23,42,31686.96317571132,26960.196157089253,474.32990783452,,0.4567115869198243,4,24,2708.138989011721,43233.15375098013,0
1908,2021-12-23,22,24794.002696522577,14021.516991445793,509.8586024872156,,0.8169365301565761,3,60,3922.328124623771,39837.74544543127,0
1909,2021-12-25,32,35834.947043705404,16140.0311893761,504.4859994880756,8.61973584782596,0.4712054284103106,1,48,4506.030342570705,43577.464322003965,1
1910,2021-12-26,64,52392.427480139406,17111.140147972645,611.4354475810966,6.155328279525511,0.2227901602954237,1,48,2351.060331677359,23086.71247733706,0
1911,2021-12-26,61,33863.97120514937,19608.027600102723,738.6011999588073,,0.2864360476965945,4,60,6510.875807977839,22843.703286370597,0
1912,2021-12-26,26,43299.43149722744,29486.98586875594,778.5040116954106,7.620576423059362,0.2819878837424219,1,12,1417.155636961049,16176.793725495878,1
1913,2021-12-27,62,32411.40496853933,11495.448649752048,651.0440881152606,,0.0806535241054977,3,48,2268.719925407207,43100.226810544045,0
1914,2021-12-27,65,78175.53285105406,13976.784732011984,640.0675579955565,,0.3004864712447844,1,12,3625.793371211288,53782.821247645246,0
1915,2021-12-27,19,62623.52397371763,14846.119287048596,455.9153812677808,,0.4599243622732617,3,36,6141.9247313040205,51483.79726905806,0
1916,2021-12-28,66,36285.89278123231,1000.0,556.5860960212783,,0.1588651821384807,2,36,2630.0949687325524,57154.41988847223,0
1917,2021-12-28,26,44082.98889630687,10560.745040090673,536.9772998473409,6.144280738904871,0.5072723976575888,2,12,2001.1504425888495,61813.33328580812,1
1918,2021-12-29,43,19894.23722355525,11081.220614945309,550.3321921399107,,0.4231662231626507,3,60,4019.8851813692654,42169.710767322445,1
1919,2021-12-29,40,36783.89972876862,36104.82140806792,586.5484945132168,,0.2398650017043443,3,36,3022.5903236857444,39030.88423339677,0
1920,2021-12-30,68,30994.27914231496,17067.76548297777,562.2327537842298,,0.3287705543993228,2,36,4164.902952026373,62139.4704226369,0
1921,2021-12-30,45,51143.35494311761,18947.858551775083,441.65601516993695,,0.5897482711461549,1,48,3244.8576459578085,29484.772049843697,1
1922,2022-01-01,23,26045.326432815025,3250.6757867265515,659.8328204894027,9.117821910214635,0.4600321720258798,1,60,2261.875155670889,22322.01069425128,1
1923,2022-01-01,21,64866.10825040439,14498.17696816242,514.1805579408154,,0.3513175482347221,2,12,6269.428296351121,34916.808211463474,0
1924,2022-01-02,47,39018.57858366719,22488.78915662066,619.1397491288919,,0.3143475024558523,2,36,416.6666666666667,33163.85035998677,0
1925,2022-01-02,64,26958.76852671085,35133.17244635093,765.9266135799978,,0.3614913605677489,3,60,5608.631771270549,40724.901187315314,0
1926,2022-01-03,35,40482.37929347772,9525.61616476906,526.4492326730862,0.9831366285372578,0.2732354663086545,0,36,4499.910713625742,27249.70463285321,0
